mal_id	title	season	genres	type	episodes	score	members	img	prequels_id	is_sequel
338	Versailles no Bara	Fall 1979	{'Military', 'Historical', 'Drama', 'Romance', 'Shoujo'}	TV	40	8.37	50789	https://cdn.myanimelist.net/images/anime/9/57043.jpg	{}	False
57	Beck	Fall 2004	{'Comedy', 'Drama', 'Music', 'Shounen', 'Slice of Life'}	TV	26	8.36	202896	https://cdn.myanimelist.net/images/anime/11/11636.jpg	{}	False
627	Major S1	Fall 2004	{'Comedy', 'Sports', 'Drama', 'Shounen'}	TV	26	8.36	61020	https://cdn.myanimelist.net/images/anime/13/73973.jpg	{}	False
36949	Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen	Spring 2018	{'Ecchi', 'School', 'Shounen'}	TV	12	8.36	240892	https://cdn.myanimelist.net/images/anime/1604/93531.jpg	{35788}	False
5081	Bakemonogatari	Summer 2009	{'Romance', 'Supernatural', 'Mystery', 'Vampire'}	TV	15	8.35	758524	https://cdn.myanimelist.net/images/anime/11/75274.jpg	{15689}	False
1842	Major S3	Winter 2007	{'Drama', 'Shounen', 'Sports'}	TV	26	8.35	43271	https://cdn.myanimelist.net/images/anime/9/73971.jpg	{558}	False
558	Major S2	Winter 2006	{'Comedy', 'Drama', 'Shounen', 'Sports'}	TV	26	8.34	44943	https://cdn.myanimelist.net/images/anime/6/73972.jpg	{627, 5029}	False
329	Planetes	Fall 2003	{'Drama', 'Romance', 'Sci-Fi', 'Seinen', 'Space'}	TV	26	8.34	154414	https://cdn.myanimelist.net/images/anime/8/50463.jpg	{}	False
11843	Danshi Koukousei no Nichijou	Winter 2012	{'Slice of Life', 'Comedy', 'School'}	TV	12	8.33	428429	https://cdn.myanimelist.net/images/anime/3/33257.jpg	{}	False
19363	Gin no Saji 2nd Season	Winter 2014	{'Comedy', 'School', 'Shounen', 'Slice of Life'}	TV	11	8.33	97011	https://cdn.myanimelist.net/images/anime/8/57995.jpg	{16918}	False
36296	Hinamatsuri	Spring 2018	{'Comedy', 'Sci-Fi', 'Seinen', 'Slice of Life', 'Supernatural'}	TV	12	8.33	211153	https://cdn.myanimelist.net/images/anime/1580/93526.jpg	{}	False
11771	Kuroko no Basket	Spring 2012	{'Comedy', 'School', 'Shounen', 'Sports'}	TV	25	8.33	550744	https://cdn.myanimelist.net/images/anime/11/50453.jpg	{16916}	False
30	Neon Genesis Evangelion	Fall 1995	{'Action', 'Dementia', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi'}	TV	26	8.33	739124	https://cdn.myanimelist.net/images/anime/12/21418.jpg	{}	False
5690	Nodame Cantabile: Finale	Winter 2010	{'Music', 'Comedy', 'Romance', 'Josei'}	TV	11	8.33	92384	https://cdn.myanimelist.net/images/anime/4/20712.jpg	{8038}	False
2966	Ookami to Koushinryou	Winter 2008	{'Adventure', 'Fantasy', 'Historical', 'Romance'}	TV	13	8.33	494734	https://cdn.myanimelist.net/images/anime/5/59401.jpg	{}	False
34798	Yuru Camp△	Winter 2018	{'Slice of Life', 'Comedy'}	TV	12	8.33	173896	https://cdn.myanimelist.net/images/anime/4/89877.jpg	{}	False
36649	Banana Fish	Summer 2018	{'Action', 'Adventure', 'Drama', 'Shoujo'}	TV	24	8.32	134984	https://cdn.myanimelist.net/images/anime/1190/93472.jpg	{}	False
1142	Hachimitsu to Clover II	Summer 2006	{'Drama', 'Josei', 'Romance', 'Slice of Life'}	TV	12	8.32	77053	https://cdn.myanimelist.net/images/anime/6/11040.jpg	{16, 644}	False
1889	Higurashi no Naku Koro ni Kai	Summer 2007	{'Mystery', 'Psychological', 'Supernatural', 'Thriller'}	TV	24	8.32	295935	https://cdn.myanimelist.net/images/anime/12/14114.jpg	{934}	False
2402	Ashita no Joe	Spring 1970	{'Action', 'Drama', 'Shounen', 'Slice of Life', 'Sports'}	TV	79	8.31	37802	https://cdn.myanimelist.net/images/anime/5/64671.jpg	{19973}	False
34636	Ballroom e Youkoso	Summer 2017	{'Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Sports'}	TV	24	8.31	147912	https://cdn.myanimelist.net/images/anime/5/86739.jpg	{}	False
22297	Fate/stay night: Unlimited Blade Works	Fall 2014	{'Action', 'Fantasy', 'Magic', 'Supernatural'}	TV	12	8.31	491476	https://cdn.myanimelist.net/images/anime/12/67333.jpg	{27821}	False
3002	Gyakkyou Burai Kaiji: Ultimate Survivor	Fall 2007	{'Game', 'Psychological', 'Seinen', 'Thriller'}	TV	26	8.31	173131	https://cdn.myanimelist.net/images/anime/12/80032.jpg	{}	False
6811	InuYasha: Kanketsu-hen	Fall 2009	{'Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen'}	TV	26	8.31	150232	https://cdn.myanimelist.net/images/anime/7/75570.jpg	{249}	False
3226	Major S4	Winter 2008	{'Sports', 'Comedy', 'Drama', 'Shounen'}	TV	26	8.31	40955	https://cdn.myanimelist.net/images/anime/9/75217.jpg	{1842}	False
853	Ouran Koukou Host Club	Spring 2006	{'Comedy', 'Harem', 'Romance', 'School', 'Shoujo'}	TV	26	8.31	591301	https://cdn.myanimelist.net/images/anime/2/71992.jpg	{}	False
9863	SKET Dance	Spring 2011	{'Comedy', 'School', 'Shounen'}	TV	77	8.31	144326	https://cdn.myanimelist.net/images/anime/9/73974.jpg	{}	False
7674	Bakuman.	Fall 2010	{'Comedy', 'Drama', 'Romance', 'Shounen'}	TV	25	8.3	372869	https://cdn.myanimelist.net/images/anime/6/26138.jpg	{}	False
32867	Bungou Stray Dogs 2nd Season	Fall 2016	{'Action', 'Mystery', 'Super Power', 'Supernatural', 'Seinen'}	TV	12	8.3	254531	https://cdn.myanimelist.net/images/anime/5/88585.jpg	{31478}	False
813	Dragon Ball Z	Spring 1989	{'Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power'}	TV	291	8.29	612703	https://cdn.myanimelist.net/images/anime/6/20936.jpg	{223}	False
22507	Initial D Final Stage	Spring 2014	{'Cars', 'Seinen', 'Sports'}	TV	4	8.3	50558	https://cdn.myanimelist.net/images/anime/3/64833.jpg	{15059}	False
185	Initial D First Stage	Spring 1998	{'Action', 'Cars', 'Drama', 'Seinen', 'Sports'}	TV	26	8.3	140450	https://cdn.myanimelist.net/images/anime/13/6801.jpg	{}	False
22145	Kuroshitsuji: Book of Circus	Summer 2014	{'Comedy', 'Demons', 'Fantasy', 'Historical', 'Shounen', 'Supernatural'}	TV	10	8.3	202681	https://cdn.myanimelist.net/images/anime/6/64811.jpg	{4898}	False
18195	Little Busters!: Refrain	Fall 2013	{'Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural'}	TV	13	8.3	106243	https://cdn.myanimelist.net/images/anime/10/55049.jpg	{13655}	False
13759	Sakurasou no Pet na Kanojo	Fall 2012	{'Comedy', 'Drama', 'Romance', 'School', 'Slice of Life'}	TV	24	8.3	638755	https://cdn.myanimelist.net/images/anime/4/43643.jpg	{}	False
6	Trigun	Spring 1998	{'Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Drama', 'Shounen'}	TV	26	8.3	420015	https://cdn.myanimelist.net/images/anime/7/20310.jpg	{}	False
34822	Tsuki ga Kirei	Spring 2017	{'Romance', 'School'}	TV	12	8.3	217074	https://cdn.myanimelist.net/images/anime/2/85592.jpg	{}	False
38731	Diamond no Ace: Act II	Spring 2019	{'Comedy', 'Sports', 'School', 'Shounen'}	TV	52	8.3	12704	https://cdn.myanimelist.net/images/anime/1571/99220.jpg	{30230}	False
31988	Hibike! Euphonium 2	Fall 2016	{'Music', 'School', 'Drama'}	TV	13	8.29	114465	https://cdn.myanimelist.net/images/anime/10/81155.jpg	{27989}	False
38000	Kimetsu no Yaiba	Spring 2019	{'Action', 'Historical', 'Demons', 'Supernatural', 'Shounen'}	TV		8.28	97631	https://cdn.myanimelist.net/images/anime/1286/99889.jpg	{}	False
3091	xxxHOLiC Kei	Spring 2008	{'Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Drama'}	TV	13	8.29	96692	https://cdn.myanimelist.net/images/anime/9/8626.jpg	{861}	False
23847	Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku	Spring 2015	{'Slice of Life', 'Comedy', 'Drama', 'Romance', 'School'}	TV	13	8.29	423370	https://cdn.myanimelist.net/images/anime/11/75376.jpg	{14813}	False
6547	Angel Beats!	Spring 2010	{'Action', 'Comedy', 'Drama', 'School', 'Supernatural'}	TV	13	8.28	1136659	https://cdn.myanimelist.net/images/anime/10/22061.jpg	{}	False
10800	Chihayafuru	Fall 2011	{'Drama', 'Game', 'Josei', 'School', 'Slice of Life', 'Sports'}	TV	25	8.28	242793	https://cdn.myanimelist.net/images/anime/3/35749.jpg	{}	False
1604	Katekyo Hitman Reborn!	Fall 2006	{'Action', 'Comedy', 'Shounen', 'Super Power'}	TV	203	8.28	365808	https://cdn.myanimelist.net/images/anime/13/80000.jpg	{}	False
121	Fullmetal Alchemist	Fall 2003	{'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen'}	TV	51	8.27	874989	https://cdn.myanimelist.net/images/anime/10/75815.jpg	{}	False
10271	Gyakkyou Burai Kaiji: Hakairoku-hen	Spring 2011	{'Game', 'Psychological', 'Thriller', 'Seinen'}	TV	26	8.27	98293	https://cdn.myanimelist.net/images/anime/10/30599.jpg	{3002}	False
33051	Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season	Fall 2016	{'Action', 'Drama', 'Mecha', 'Sci-Fi', 'Space'}	TV	25	8.27	66274	https://cdn.myanimelist.net/images/anime/6/80899.jpg	{31251, 38982}	False
34577	Nanatsu no Taizai: Imashime no Fukkatsu	Winter 2018	{'Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural'}	TV	24	8.27	364028	https://cdn.myanimelist.net/images/anime/11/90089.jpg	{31722, 36923}	False
23327	Space☆Dandy 2nd Season	Summer 2014	{'Space', 'Comedy', 'Sci-Fi'}	TV	13	8.27	96331	https://cdn.myanimelist.net/images/anime/3/64451.jpg	{20057}	False
6746	Durarara!!	Winter 2010	{'Action', 'Mystery', 'Supernatural'}	TV	24	8.26	828557	https://cdn.myanimelist.net/images/anime/10/71772.jpg	{}	False
25681	Kamisama Hajimemashita◎	Winter 2015	{'Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo'}	TV	12	8.26	163801	https://cdn.myanimelist.net/images/anime/8/69187.jpg	{14713}	False
1519	Black Lagoon: The Second Barrage	Fall 2006	{'Action', 'Seinen'}	TV	12	8.25	288419	https://cdn.myanimelist.net/images/anime/3/83748.jpg	{889}	False
235	Detective Conan	Winter 1996	{'Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen'}	TV		8.25	177686	https://cdn.myanimelist.net/images/anime/7/75199.jpg	{}	False
20899	JoJo no Kimyou na Bouken: Stardust Crusaders	Spring 2014	{'Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen'}	TV	24	8.25	304525	https://cdn.myanimelist.net/images/anime/11/55267.jpg	{14719}	False
37430	Tensei shitara Slime Datta Ken	Fall 2018	{'Fantasy', 'Shounen'}	TV	24	8.25	317470	https://cdn.myanimelist.net/images/anime/1694/93337.jpg	{}	False
962	Aria The Natural	Spring 2006	{'Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life'}	TV	26	8.24	52268	https://cdn.myanimelist.net/images/anime/2/77621.jpg	{477}	False
37171	Asobi Asobase	Summer 2018	{'Comedy', 'School'}	TV	12	8.24	129848	https://cdn.myanimelist.net/images/anime/1139/95077.jpg	{}	False
28223	Death Parade	Winter 2015	{'Game', 'Mystery', 'Psychological', 'Drama', 'Thriller'}	TV	12	8.24	764299	https://cdn.myanimelist.net/images/anime/5/71553.jpg	{}	False
35972	Fairy Tail: Final Series	Fall 2018	{'Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen'}	TV		8.23	151500	https://cdn.myanimelist.net/images/anime/1536/93863.jpg	{22043}	False
1453	Maison Ikkoku	Spring 1986	{'Slice of Life', 'Comedy', 'Drama', 'Romance', 'Seinen'}	TV	96	8.23	36697	https://cdn.myanimelist.net/images/anime/6/17576.jpg	{3484}	False
23755	Nanatsu no Taizai	Fall 2014	{'Action', 'Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural'}	TV	24	8.23	796270	https://cdn.myanimelist.net/images/anime/8/65409.jpg	{}	False
4722	Skip Beat!	Fall 2008	{'Comedy', 'Drama', 'Romance', 'Shoujo'}	TV	25	8.23	178105	https://cdn.myanimelist.net/images/anime/11/84022.jpg	{}	False
18	Initial D Fourth Stage	Spring 2004	{'Action', 'Cars', 'Sports', 'Drama', 'Seinen'}	TV	24	8.22	76802	https://cdn.myanimelist.net/images/anime/12/43927.jpg	{187}	False
3701	Kaiba	Spring 2008	{'Adventure', 'Mystery', 'Romance', 'Sci-Fi'}	TV	12	8.22	87164	https://cdn.myanimelist.net/images/anime/7/13193.jpg	{}	False
4477	Nodame Cantabile: Paris-hen	Fall 2008	{'Music', 'Slice of Life', 'Comedy', 'Romance', 'Josei'}	TV	11	8.22	92180	https://cdn.myanimelist.net/images/anime/4/11918.jpg	{1698}	False
23623	Non Non Biyori Repeat	Summer 2015	{'Comedy', 'School', 'Seinen', 'Slice of Life'}	TV	12	8.22	106398	https://cdn.myanimelist.net/images/anime/9/75105.jpg	{17549}	False
24833	Ansatsu Kyoushitsu	Winter 2015	{'Action', 'Comedy', 'School', 'Shounen'}	TV	22	8.21	707261	https://cdn.myanimelist.net/images/anime/5/75639.jpg	{28405}	False
232	Cardcaptor Sakura	Spring 1998	{'Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy', 'School', 'Shoujo'}	TV	70	8.21	260567	https://cdn.myanimelist.net/images/anime/8/60781.jpg	{}	False
35062	Mahoutsukai no Yome	Fall 2017	{'Slice of Life', 'Fantasy', 'Magic', 'Shounen'}	TV	24	8.21	416455	https://cdn.myanimelist.net/images/anime/3/88476.jpg	{32902}	False
16067	Nagi no Asu kara	Fall 2013	{'Drama', 'Fantasy', 'Romance'}	TV	26	8.21	354045	https://cdn.myanimelist.net/images/anime/7/53549.jpg	{}	False
721	Princess Tutu	Summer 2002	{'Comedy', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Romance'}	TV	38	8.21	102842	https://cdn.myanimelist.net/images/anime/1145/93646.jpg	{}	False
440	Shoujo Kakumei Utena	Spring 1997	{'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Psychological', 'Shoujo'}	TV	39	8.21	118477	https://cdn.myanimelist.net/images/anime/1078/95285.jpg	{}	False
24277	Yowamushi Pedal: Grande Road	Fall 2014	{'Comedy', 'Drama', 'Shounen', 'Sports'}	TV	24	8.21	81096	https://cdn.myanimelist.net/images/anime/12/67799.jpg	{18179}	False
239	Gankutsuou	Fall 2004	{'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller'}	TV	24	8.2	145550	https://cdn.myanimelist.net/images/anime/10/2235.jpg	{}	False
2581	Mobile Suit Gundam 00	Fall 2007	{'Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha'}	TV	25	8.2	155518	https://cdn.myanimelist.net/images/anime/3/13200.jpg	{}	False
1735	Naruto: Shippuuden	Winter 2007	{'Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen'}	TV	500	8.2	927722	https://cdn.myanimelist.net/images/anime/5/17407.jpg	{20}	False
11597	Nisemonogatari	Winter 2012	{'Mystery', 'Comedy', 'Supernatural', 'Ecchi'}	TV	11	8.2	414024	https://cdn.myanimelist.net/images/anime/10/35619.jpg	{5081}	False
1827	Seirei no Moribito	Spring 2007	{'Action', 'Adventure', 'Historical', 'Fantasy'}	TV	26	8.2	144882	https://cdn.myanimelist.net/images/anime/4/50337.jpg	{}	False
1559	Shijou Saikyou no Deshi Kenichi	Fall 2006	{'Action', 'Comedy', 'Martial Arts', 'School', 'Shounen'}	TV	50	8.2	187905	https://cdn.myanimelist.net/images/anime/9/75515.jpg	{}	False
34076	Uchouten Kazoku 2	Spring 2017	{'Comedy', 'Demons', 'Drama', 'Fantasy', 'Slice of Life'}	TV	12	8.2	39296	https://cdn.myanimelist.net/images/anime/8/85354.jpg	{17909}	False
2167	Clannad	Fall 2007	{'Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural'}	TV	23	8.19	819795	https://cdn.myanimelist.net/images/anime/1804/95033.jpg	{}	False
2025	Darker than Black: Kuro no Keiyakusha	Spring 2007	{'Action', 'Sci-Fi', 'Mystery', 'Super Power'}	TV	25	8.19	615736	https://cdn.myanimelist.net/images/anime/5/19570.jpg	{}	False
18689	Diamond no Ace	Fall 2013	{'Comedy', 'School', 'Shounen', 'Sports'}	TV	75	8.19	124384	https://cdn.myanimelist.net/images/anime/5/54235.jpg	{}	False
16706	Kami nomi zo Shiru Sekai: Megami-hen	Summer 2013	{'Harem', 'Comedy', 'Supernatural', 'Romance', 'Shounen'}	TV	12	8.19	212311	https://cdn.myanimelist.net/images/anime/6/51949.jpg	{15117}	False
8129	Kuragehime	Fall 2010	{'Slice of Life', 'Comedy', 'Josei'}	TV	11	8.19	146872	https://cdn.myanimelist.net/images/anime/3/24865.jpg	{}	False
35857	Lupin III: Part 5	Spring 2018	{'Action', 'Adventure', 'Comedy', 'Mystery', 'Seinen'}	TV	24	8.19	17395	https://cdn.myanimelist.net/images/anime/1235/91028.jpg	{27947, 38720}	False
14513	Magi: The Labyrinth of Magic	Fall 2012	{'Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen'}	TV	25	8.19	538245	https://cdn.myanimelist.net/images/anime/11/42773.jpg	{31741}	False
11123	Sekaiichi Hatsukoi 2	Fall 2011	{'Comedy', 'Drama', 'Romance', 'Shounen Ai'}	TV	12	8.19	97751	https://cdn.myanimelist.net/images/anime/8/34871.jpg	{9926}	False
35838	Shoujo Shuumatsu Ryokou	Fall 2017	{'Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life'}	TV	12	8.19	145510	https://cdn.myanimelist.net/images/anime/12/88321.jpg	{}	False
28025	Tsukimonogatari	Fall 2014	{'Mystery', 'Comedy', 'Supernatural', 'Ecchi'}	TV	4	8.19	215130	https://cdn.myanimelist.net/images/anime/6/68259.jpg	{17074}	False
23283	Zankyou no Terror	Summer 2014	{'Mystery', 'Psychological', 'Thriller'}	TV	11	8.19	584242	https://cdn.myanimelist.net/images/anime/4/64447.jpg	{}	False
8425	Gosick	Winter 2011	{'Mystery', 'Historical', 'Drama', 'Romance'}	TV	24	8.18	341266	https://cdn.myanimelist.net/images/anime/11/27906.jpg	{}	False
7054	Kaichou wa Maid-sama!	Spring 2010	{'Comedy', 'Romance', 'School', 'Shoujo'}	TV	26	8.18	595887	https://cdn.myanimelist.net/images/anime/6/25254.jpg	{}	False
18679	Kill la Kill	Fall 2013	{'Action', 'Comedy', 'Super Power', 'Ecchi', 'School'}	TV	24	8.18	881402	https://cdn.myanimelist.net/images/anime/8/75514.jpg	{}	False
30831	Kono Subarashii Sekai ni Shukufuku wo!	Winter 2016	{'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Parody', 'Supernatural'}	TV	10	8.18	732483	https://cdn.myanimelist.net/images/anime/8/77831.jpg	{}	False
27833	Durarara!!x2 Ketsu	Winter 2016	{'Action', 'Mystery', 'Supernatural'}	TV	12	8.17	211716	https://cdn.myanimelist.net/images/anime/6/77838.jpg	{27831}	False
37989	Golden Kamuy 2nd Season	Fall 2018	{'Action', 'Adventure', 'Historical', 'Seinen'}	TV	12	8.17	49495	https://cdn.myanimelist.net/images/anime/1180/95018.jpg	{36028}	False
12031	Kingdom	Summer 2012	{'Action', 'Historical', 'Military', 'Seinen'}	TV	38	8.17	87417	https://cdn.myanimelist.net/images/anime/13/39511.jpg	{}	False
3927	Mobile Suit Gundam 00 Second Season	Fall 2008	{'Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha'}	TV	25	8.17	109159	https://cdn.myanimelist.net/images/anime/9/12782.jpg	{2581}	False
37675	Overlord III	Summer 2018	{'Action', 'Fantasy', 'Game', 'Magic', 'Supernatural'}	TV	13	8.17	261996	https://cdn.myanimelist.net/images/anime/1511/93473.jpg	{35073}	False
25013	Akatsuki no Yona	Fall 2014	{'Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo'}	TV	24	8.16	393916	https://cdn.myanimelist.net/images/anime/9/64225.jpg	{}	False
1974	Glass no Kamen (2005)	Spring 2005	{'Drama', 'Shoujo'}	TV	51	8.16	24574	https://cdn.myanimelist.net/images/anime/1/2043.jpg	{}	False
135	Hikaru no Go	Fall 2001	{'Comedy', 'Game', 'Shounen', 'Supernatural'}	TV	75	8.16	91177	https://cdn.myanimelist.net/images/anime/12/78317.jpg	{}	False
186	Initial D Second Stage	Fall 1999	{'Action', 'Cars', 'Sports', 'Drama', 'Seinen'}	TV	13	8.16	87072	https://cdn.myanimelist.net/images/anime/8/12750.jpg	{185}	False
33206	Kobayashi-san Chi no Maid Dragon	Winter 2017	{'Slice of Life', 'Comedy', 'Fantasy'}	TV	13	8.16	449752	https://cdn.myanimelist.net/images/anime/5/85434.jpg	{}	False
2034	Lovely★Complex	Spring 2007	{'Comedy', 'Romance', 'Shoujo'}	TV	24	8.16	332131	https://cdn.myanimelist.net/images/anime/11/75563.jpg	{}	False
16918	Gin no Saji	Summer 2013	{'Comedy', 'School', 'Shounen', 'Slice of Life'}	TV	11	8.15	178528	https://cdn.myanimelist.net/images/anime/6/49237.jpg	{}	False
12189	Hyouka	Spring 2012	{'Mystery', 'School', 'Slice of Life'}	TV	22	8.15	613088	https://cdn.myanimelist.net/images/anime/13/50521.jpg	{}	False
15059	Initial D Fifth Stage	Fall 2012	{'Action', 'Cars', 'Sports', 'Drama', 'Seinen'}	TV	14	8.15	56773	https://cdn.myanimelist.net/images/anime/3/43573.jpg	{18}	False
7791	K-On!!	Spring 2010	{'Comedy', 'Music', 'School', 'Slice of Life'}	TV	26	8.15	360817	https://cdn.myanimelist.net/images/anime/12/76121.jpg	{5680}	False
1914	Saiunkoku Monogatari 2nd Season	Spring 2007	{'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical', 'Romance'}	TV	39	8.15	29443	https://cdn.myanimelist.net/images/anime/5/73277.jpg	{957}	False
27663	Baby Steps 2nd Season	Spring 2015	{'Sports', 'Romance', 'School', 'Shounen'}	TV	25	8.14	58624	https://cdn.myanimelist.net/images/anime/9/73683.jpg	{21185}	False
1482	D.Gray-man	Fall 2006	{'Action', 'Adventure', 'Comedy', 'Super Power', 'Demons', 'Shounen'}	TV	103	8.14	462921	https://cdn.myanimelist.net/images/anime/13/75194.jpg	{}	False
223	Dragon Ball	Winter 1986	{'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power'}	TV	153	8.14	508415	https://cdn.myanimelist.net/images/anime/1887/92364.jpg	{}	False
72	Full Metal Panic? Fumoffu	Summer 2003	{'Action', 'Comedy', 'School'}	TV	12	8.14	219300	https://cdn.myanimelist.net/images/anime/4/75260.jpg	{}	False
1486	Kodomo no Omocha (TV)	Spring 1996	{'Comedy', 'Drama', 'Romance', 'Shoujo'}	TV	102	8.14	37959	https://cdn.myanimelist.net/images/anime/5/7016.jpg	{}	False
237	Koukyoushihen Eureka Seven	Spring 2005	{'Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi'}	TV	50	8.14	330194	https://cdn.myanimelist.net/images/anime/12/34443.jpg	{}	False
2164	Dennou Coil	Spring 2007	{'Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi'}	TV	26	8.13	103810	https://cdn.myanimelist.net/images/anime/5/12844.jpg	{}	False
14713	Kamisama Hajimemashita	Fall 2012	{'Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo'}	TV	13	8.13	301769	https://cdn.myanimelist.net/images/anime/3/85429.jpg	{}	False
302	Mirai Shounen Conan	Spring 1978	{'Adventure', 'Drama', 'Sci-Fi'}	TV	26	8.13	25771	https://cdn.myanimelist.net/images/anime/6/17529.jpg	{}	False
20507	Noragami	Winter 2014	{'Action', 'Adventure', 'Comedy', 'Supernatural', 'Shounen'}	TV	12	8.13	996643	https://cdn.myanimelist.net/images/anime/9/77809.jpg	{}	False
31174	Osomatsu-san	Fall 2015	{'Comedy', 'Parody'}	TV	25	8.13	109011	https://cdn.myanimelist.net/images/anime/7/76540.jpg	{9883}	False
30015	ReLIFE	Summer 2016	{'Slice of Life', 'Romance', 'School'}	TV	13	8.13	473478	https://cdn.myanimelist.net/images/anime/3/82149.jpg	{}	False
6211	Tokyo Magnitude 8.0	Summer 2009	{'Drama'}	TV	11	8.13	178843	https://cdn.myanimelist.net/images/anime/10/13776.jpg	{}	False
32615	Youjo Senki	Winter 2017	{'Magic', 'Military'}	TV	12	8.13	330755	https://cdn.myanimelist.net/images/anime/5/82890.jpg	{}	False
